Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
124699-166112,RB,Ollie,Ollie Gordon II,Gordon II,3.2666666666666666,15,4700,TB@MIA,MIA,TB,,,,,,RB/FLEX
124699-12550,D,Seattle,Seattle Seahawks,Seahawks,10.666666666666666,15,4700,SEA@CAR,SEA,CAR,,,,,,DEF
124699-103966,TE,Stone,Stone Smartt,Smartt,1.475000023841858,4,4700,NE@NYJ,NYJ,NE,,,,,,TE/FLEX
124699-152148,TE,Gunnar,Gunnar Helm,Helm,4.606666564941406,15,4700,NO@TEN,TEN,NO,Q,Toe,,,,TE/FLEX
124699-128624,WR,Tez,Tez Johnson,Johnson,5.600000234750601,13,4700,TB@MIA,TB,MIA,,,,,,WR/FLEX
124699-57091,WR,Tim,Tim Patrick,Patrick,3.9363635670055044,11,4700,JAC@IND,JAC,IND,Q,Foot,,,,WR/FLEX
124699-157467,WR,Keon,Keon Coleman,Coleman,7.136363636363637,11,4700,PHI@BUF,BUF,PHI,,,,,,WR/FLEX
124699-57543,RB,D'Ernest,D'Ernest Johnson,Johnson,0.23333332935969034,3,4600,NE@NYJ,NE,NYJ,,,,,,RB/FLEX
124699-158983,TE,Ja'Tavion,Ja'Tavion Sanders,Sanders,3.590909090909091,11,4600,SEA@CAR,CAR,SEA,,,,,,TE/FLEX
124699-136538,WR,Kyle,Kyle Williams,Williams,3.3500000635782876,12,4600,NE@NYJ,NE,NYJ,,,,,,WR/FLEX
124699-138998,TE,Michael,Michael Mayer,Mayer,3.3363637057217685,11,4600,NYG@LV,LV,NYG,,,,,,TE/FLEX
124699-138037,WR,Roman,Roman Wilson,Wilson,3.6222220526801214,9,4600,PIT@CLE,PIT,CLE,,,,,,WR/FLEX
124699-93055,WR,Isaiah,Isaiah Hodgins,Hodgins,5.300000190734863,4,4600,NYG@LV,NYG,LV,,,,,,WR/FLEX
124699-64389,WR,Nick,Nick Westbrook-Ikhine,Westbrook-Ikhine,1.309090874411843,11,4600,TB@MIA,MIA,TB,,,,,,WR/FLEX
124699-128912,WR,Mitch,Mitch Tinsley,Tinsley,3.450000047683716,8,4600,ARI@CIN,CIN,ARI,,,,,,WR/FLEX
124699-152520,RB,Will,Will Shipley,Shipley,0.875,12,4600,PHI@BUF,PHI,BUF,,,,,,RB/FLEX
